id,Instance of,Title,Genre,Duration,Publication date,Netflix ID,Disney+ movie ID,Disney+ series ID,Hulu ID
Q2377738,movie,Green for Danger,"['Q1200678', 'Q959790', 'Q52207399']",91.0,1946-01-01,70061040,,,
Q2379666,movie,The Memphis Belle: A Story of a Flying Fortress,"['Q93204', 'Q1935609']",45.0,1944-01-01,"['70002767', '80119194']",,,
Q2385458,movie,Million Dollar Mermaid,"['Q645928', 'Q126678330', 'Q130232']",115.0,1952-01-01,60010652,,,
Q2390868,movie,The Strange One,"['Q130232', 'Q20442589', 'Q645928']",,1957-01-01,70118583,,,
Q2392216,movie,Paid in Full,"['Q130232', 'Q5897543', 'Q188473']",94.0,2002-08-09,60023638,,,
Q2393114,movie,Tannöd,Q130232,97.0,2009-01-01,80996380,,,
Q2393215,movie,It Happened Tomorrow,"['Q157394', 'Q21401869', 'Q157443', 'Q130232']",85.0,1944-01-01,60010505,,,
Q2394071,movie,Clear Skies,"['Q1054574', 'Q130232', 'Q369747', 'Q1919632']",110.0,1961-01-01,70054027,,,
Q2395265,movie,Minnie and Moskowitz,"['Q130232', 'Q157443']",114.0,1971-01-01,763229,,,
Q2399930,movie,Giallo,Q200092,89.0,2009-01-01,70120607,,,
Q2400420,movie,Tehzeeb,Q130232,143.0,2003-01-01,60036108,,,
Q2402314,tv,A Night in Sickbay,Q24925,42.0,2002-10-16,70177794,,,
Q2403802,movie,The House on 92nd Street,"['Q622370', 'Q2297927', 'Q185867', 'Q130232', 'Q369747']",88.0,1945-01-01,60011189,,,
Q2411766,movie,Citadel,"['Q200092', 'Q604725', 'Q130232']",,2012-03-11,70262057,,,
Q2418849,movie,Vincent & Theo,"['Q645928', 'Q130232']",197.0,1990-01-01,70014298,,,
Q2421307,short_film,The Band Concert,Q157443,9.0,1935-02-23,,2lufpp4h3OrF,,
Q2424215,movie,Somers Town,"['Q157443', 'Q130232']",71.0,2008-01-01,70099623,,,
Q2428163,movie,Invasion of the Neptune Men,"['Q471839', 'Q2447078', 'Q1535153']",75.0,1961-01-01,70054941,,,
Q2440496,tv,Huntik: Secrets & Seekers,"['Q98526245', 'Q9335576']",22.0,,80020971,,,
Q2443599,movie,Mon oncle Antoine,"['Q130232', 'Q2975633', 'Q859369', 'Q28026639']",104.0,1971-01-01,60020197,,,
Q2444913,movie,Podium,Q157443,,2004-01-01,80087928,,,
Q2445353,movie,The Forty-First,"['Q130232', 'Q369747', 'Q1054574']",88.0,1956-01-01,70054025,,,
Q2453927,movie,Tripfall,Q2484376,91.0,2000-01-01,60001212,,,
Q2454505,movie,Verliefd op Ibiza,Q860626,117.0,2013-01-28,70282132,,,
Q2456943,movie,The Kite,"['Q130232', 'Q1919632']",80.0,2003-01-01,70115141,,,
Q2460817,movie,Elvis on Tour,"['Q93204', 'Q842256', 'Q645928']",93.0,1972-01-01,70140192,,,
Q2468213,movie,Five Branded Women,"['Q130232', 'Q369747']",115.0,1960-01-01,70153923,,,
Q2476199,movie,The End of Summer,Q130232,103.0,1961-01-01,70068714,,,
Q2479261,movie,Vinyan,"['Q200092', 'Q663106', 'Q130232']",96.0,2008-01-01,70109770,,,
Q2481442,movie,The Crew,Q157443,88.0,2000-01-01,60001858,,,
Q2484046,movie,"That's Entertainment, Part II","['Q93204', 'Q842256']",124.0,1976-01-01,70008288,,,
Q2492000,movie,Escape from Fort Bravo,Q172980,99.0,1953-01-01,70103518,,,
Q2493711,movie,Handle with Care,"['Q859369', 'Q157443', 'Q459290']",91.0,1977-01-01,70154436,,,
Q2507766,movie,Leila,Q130232,102.0,1996-01-01,60001599,,,
Q2509352,movie,Kirot,"['Q188473', 'Q130232', 'Q2484376']",102.0,2009-01-01,70125482,,,
Q2517492,movie,Master of the Flying Guillotine,"['Q1033891', 'Q188473']",93.0,1976-01-01,60024446,,,
Q2520370,movie,The Other Side of the Bed,Q859369,114.0,2002-01-01,60031190,,,
Q2521361,movie,The Trip to Bountiful,Q130232,107.0,1985-01-01,60011406,,,
Q2525635,movie,Soul Survivors,"['Q1146335', 'Q200092', 'Q130232']",84.0,2001-01-01,60004435,,,
Q2526645,movie,The Children Are Watching Us,Q130232,85.0,1944-01-01,70044124,,,
Q2526711,movie,The Scorpion King 3: Battle for Redemption,"['Q157394', 'Q188473', 'Q222639']",104.0,2012-01-01,70221031,,,
Q2528593,tv,Rajiin,Q24925,42.0,2003-10-01,70177820,,,
Q2531762,tv,The FBI Files,Q7603925,,,,,,967b8f25-3792-4d23-a37d-dbc9daf23170
Q2532586,movie,Sgt. Pepper's Lonely Hearts Club Band,"['Q842256', 'Q319221', 'Q130232']",109.0,1978-01-01,60029389,,,
Q2532981,movie,Double Dragon,"['Q471839', 'Q1033891', 'Q188473', 'Q20443008', 'Q52162262', 'Q157394']",95.0,1994-11-04,455668,,,
Q2533176,movie,Coast to Coast,"['Q860626', 'Q859369']",95.0,1980-01-01,60035949,,,
Q2534044,movie,The Trojan Women,Q130232,105.0,1971-01-01,70003488,,,
Q2541408,other,A Cross the Universe,Q113493820,4474.0,2008-11-24,70114120,,,
Q2542754,movie,Marked Woman,"['Q959790', 'Q130232']",96.0,1937-01-01,70048574,,,
Q2543979,movie,The Mirror Crack'd,"['Q959790', 'Q1200678', 'Q52207399']",105.0,1980-01-01,60024224,,,
Q2544703,movie,Premonition,Q200092,95.0,2004-01-01,70034585,,,
Q2550105,movie,The Land Before Time VII: The Stone of Cold Fire,"['Q471839', 'Q157394', 'Q1361932', 'Q319221']",74.0,2000-01-01,60002628,,,
Q2554115,movie,The Journey of August King,Q130232,92.0,1996-01-01,60025580,,,
Q2559102,movie,American Pop,"['Q842256', 'Q21010853', 'Q25110269']",96.0,1980-01-01,251904,,,
Q2561665,tv_film,Riverworld,Q157394,,2003-01-01,70012671,,,
Q2562732,movie,The Committee,"['Q842256', 'Q130232']",58.0,1968-01-01,70036966,,,
Q2563205,movie,Looking for Jackie,Q130232,85.0,2009-01-01,70140927,,,
Q2564128,movie,Dark Skies,"['Q200092', 'Q471839']",97.0,2013-01-01,70259395,,,
Q2564595,movie,"Murder, My Sweet","['Q185867', 'Q19367312', 'Q52207399', 'Q130232', 'Q1200678']",95.0,1944-12-09,70000551,,,
Q2565495,movie,Newcastle,"['Q2975633', 'Q20442589']",107.0,2008-01-01,70116652,,,
Q2569407,movie,Half a Loaf of Kung Fu,"['Q624771', 'Q1033891']",98.0,1978-01-01,568613,,,
Q2574139,movie,Tickets,"['Q859369', 'Q130232']",115.0,2005-01-01,70052797,,,
Q2574952,movie,Khamosh Pani,Q130232,105.0,2003-08-15,70011223,,,
Q2575227,movie,Who's That Knocking at My Door,"['Q130232', 'Q157443']",86.0,1968-01-01,70001777,,,
Q2576178,movie,The Magic Sword,"['Q157394', 'Q130130466']",80.0,1962-01-01,70033273,,,
Q2578148,movie,Edge of Seventeen,"['Q860626', 'Q859369', 'Q1146335', 'Q20442589']",103.0,1998-01-01,60001737,,,
Q2579990,movie,Fear and Trembling,Q157443,107.0,2003-01-01,70037506,,,
Q2580702,tv_film,Doing Time on Maple Drive,"['Q130232', 'Q20442589', 'Q85133165']",92.0,1992-01-01,70003675,,,
Q2582551,movie,The Homecoming,Q130232,111.0,1973-01-01,60028858,,,
Q2586808,movie,Shadows,Q130232,120.0,2007-01-01,70112244,,,
Q2589831,movie,The Miracle of Morgan's Creek,Q860626,99.0,1944-01-01,60011255,,,
Q2604213,movie,The String,"['Q130232', 'Q20442589', 'Q1054574']",93.0,2009-08-29,70143595,,,
Q2605684,movie,Strayed,Q130232,95.0,2003-01-01,60037336,,,
Q2617594,movie,Prince of Jutland,"['Q52207310', 'Q130232', 'Q3327002']",85.0,1994-02-23,60028447,,,
Q2618588,movie,Heidi,"['Q52207399', 'Q130232']",104.0,2005-01-01,70051334,,,
Q2620671,movie,Stowaway,Q842256,87.0,1936-01-01,70014431,,,
Q2623856,movie,Public Enemy No. 1 – Todestrieb,"['Q645928', 'Q130232']",128.0,2008-01-01,70117925,,,
Q2624382,short_film,The Prince and the Pauper,"['Q52162262', 'Q1361932', 'Q40831']",24.0,1990-01-01,,AoDZ7v6aNSsK,,
Q2624674,movie,Class of 1999,"['Q188473', 'Q471839', 'Q20443008', 'Q174526']",98.0,1989-01-01,70103787,,,
Q2625451,movie,The Shooter,"['Q188473', 'Q959790', 'Q2484376', 'Q130232']",104.0,1995-01-01,60023209,,,
Q2625472,movie,Bopha!,Q130232,120.0,1993-01-01,70020230,,,
Q2626715,movie,Perfect Square,"['Q11366', 'Q1800833']",,2004-01-01,60035440,,,
Q2628052,movie,Bedtime for Bonzo,Q157443,83.0,1951-01-01,70031768,,,
Q2634673,movie,Othello,Q130232,165.0,1965-01-01,60011769,,,
Q2634776,movie,Sound of Noise,"['Q157443', 'Q130232', 'Q959790']",101.0,2010-01-01,70153300,,,
Q2635074,movie,So Close,"['Q496523', 'Q188473', 'Q1776156']",110.0,2002-01-01,60029594,,,
Q2637845,tv,Millennium,"['Q1366112', 'Q67175872', 'Q98526239']",,,70227034,,,
Q2638438,movie,Gabriel,Q188473,110.0,2007-01-01,70086101,,,
Q2640672,movie,Kippur,Q130232,110.0,2000-01-01,60026543,,,
Q2650295,movie,Superman: Brainiac Attacks,Q1535153,75.0,2006-01-01,70049270,,,
Q2652985,movie,Assembly,Q116456802,124.0,2007-10-04,70140552,,,
Q2657424,movie,In the Name of the King 2: Two Worlds,"['Q157394', 'Q319221', 'Q130232', 'Q188473']",96.0,2011-01-01,70211215,,,
Q2659805,movie,When in Rome,"['Q860626', 'Q1146335', 'Q859369', 'Q2975633']",94.0,2002-01-01,60024863,,,
Q2659998,movie,The Road to Hong Kong,"['Q663106', 'Q842256']",91.0,1962-01-01,60030311,,,
Q2662947,movie,Planet Hulk,"['Q471839', 'Q188473', 'Q319221', 'Q130232']",81.0,2010-01-01,70129195,,,
Q2671985,movie,Supercross,"['Q130232', 'Q188473']",80.0,2005-01-01,70033392,,,
Q2674495,tv,Stigma,"['Q24925', 'Q85133165']",42.0,2003-02-05,70177804,,,
Q2681931,tv_film,The Man I Love,"['Q130232', 'Q1054574', 'Q20442589']",90.0,1997-01-01,60032285,,,
Q2698127,movie,Orfeu,"['Q157394', 'Q130232']",111.0,1999-04-21,60002841,,,
Q2698933,movie,Raja Hindustani,"['Q130232', 'Q188473', 'Q1054574', 'Q860626']",182.0,1996-01-01,17457962,,,
Q2699261,movie,Passion Play,"['Q130232', 'Q1054574']",92.0,2011-01-01,70137743,,,
Q2699816,anime,Blood-C,"['Q15637301', 'Q111019582']",,2011-01-01,,,,7a62775e-f14f-4503-8268-42d9f667b393
Q2699963,tv,The Bernie Mac Show,"['Q40831', 'Q170238']",,,,,,ff61babb-b458-4a85-8222-234dbd80366a
Q2700629,movie,Epic,"['Q157394', 'Q2678111', 'Q130232', 'Q1146335', 'Q52207310', 'Q319221', 'Q157443', 'Q188473', 'Q2484376', 'Q1361932']",102.0,2013-05-15,70243344,4XZ8Ve8e1hrU,,
Q2703741,movie,The Broken,"['Q200092', 'Q590103', 'Q604725']",93.0,2008-01-01,70084254,,,
Q2704744,movie,Fists in the Pocket,"['Q130232', 'Q21010853']",97.0,1965-01-01,70045351,,,
Q2707587,tv_film,Elvis,"['Q645928', 'Q842256']",150.0,1979-01-01,70130369,,,
Q2708365,movie,Donovan's Brain,"['Q200092', 'Q471839', 'Q52207399']",83.0,1953-01-01,60020652,,,
Q2708940,movie,The Hangover Part III,"['Q663106', 'Q157443']",100.0,2013-01-01,70263864,,,
Q2710284,movie,The Myth of Fingerprints,"['Q859369', 'Q130232']",93.0,1997-01-01,60000051,,,
Q2712269,tv_film,Genius,Q1146335,90.0,1999-08-21,60028247,40nX2aJQtInH,,
Q2715269,other,Learning to Fly,Q484641,,2004-01-01,70018189,,,
Q2719923,movie,Terror's Advocate,Q93204,135.0,2007-01-01,70085588,,,
Q2723413,movie,Lancelot of the Lake,"['Q130232', 'Q3327002']",83.0,1974-09-26,60037410,,,
Q2733456,movie,Love Finds Andy Hardy,"['Q860626', 'Q28026639', 'Q842256']",91.0,1938-01-01,60035256,,,
Q2734251,tv,Jumanji,"['Q98526245', 'Q9335576']",,,,,,192dea85-27e6-4ef9-89cc-268e4550f942
Q2735120,movie,The Gate,Q200092,83.0,1987-01-01,70021687,,,
Q2735673,movie,Dr. Dolittle: Tail to the Chief,Q157443,83.0,2008-01-01,70085985,478pfficla3d,,
Q2736281,movie,The Hunted,"['Q188473', 'Q3745429', 'Q130232', 'Q2484376', 'Q319221']",106.0,1995-01-01,611496,,,
Q2742572,movie,Babes on Broadway,"['Q842256', 'Q860626']",118.0,1941-01-01,60010106,,,
Q2743075,tv,Impulse,Q24925,42.0,2003-10-08,70177821,,,
Q2743771,movie,Rolling Kansas,Q628165,89.0,2003-01-01,60027604,,,
Q2746382,movie,Rice People,Q130232,,1994-01-01,70049482,,,
Q2748409,movie,Louisiana Story,"['Q93204', 'Q130232']",78.0,1948-01-01,60003231,,,
Q2748644,movie,The Matchmaker,"['Q860626', 'Q20442589']",103.0,1958-01-01,70018926,,,
Q2755822,short_film,The Little Whirlwind,,8.0,1941-01-01,,1rfBhtW19hrN,,
Q2762172,movie,Barbie: Princess Charm School,"['Q157394', 'Q1361932']",81.0,2011-01-01,70197459,,,
Q2815231,movie,24 City,Q130232,112.0,2008-01-01,70100416,,,
Q2817733,movie,588 rue paradis,Q130232,135.0,1992-01-01,70146864,,,
Q2818330,movie,7 Khoon Maaf,"['Q959790', 'Q130232', 'Q5778924']",147.0,2011-02-17,70139075,,,
Q2819546,movie,ATL,"['Q1054574', 'Q859369', 'Q1146335', 'Q2975633', 'Q5897543']",105.0,2006-01-01,70044877,,,
Q2819736,movie,A Field in England,Q2973181,90.0,2013-01-01,70293837,,,
Q2819769,movie,A Hero Never Dies,"['Q188473', 'Q959790', 'Q130232', 'Q2484376']",96.0,1998-01-01,20704075,,,
Q2819825,movie,A Most Wanted Man,"['Q2484376', 'Q2297927', 'Q959790', 'Q130232', 'Q52207399']",121.0,2014-01-01,70266685,,,
Q2822991,movie,Achanak,Q2484376,150.0,1998-01-01,23853907,,,
Q2836506,tv,Dark Page,Q24925,45.0,1993-10-30,70178021,,,
Q2837490,movie,All Is Lost,"['Q15898171', 'Q130232', 'Q188473']",106.0,2013-05-22,70266673,,,
Q2837617,movie,All the Real Girls,"['Q1054574', 'Q130232']",108.0,2003-01-01,60026125,,,
Q2843961,tv_film,Knots,Q157443,93.0,2004-01-01,70032880,,,
Q2852356,movie,Another Lonely Hitman,Q130232,,1995-01-01,70032676,,,
Q2855875,tv,Say Yes to the Dress,Q182415,,,,,,894a4d41-ade7-4d9a-855f-3c18557330e2
Q2867439,tv_film,A Father's Choice,"['Q21010853', 'Q130232']",96.0,2000-01-01,70120498,,,
Q2873169,movie,Aux yeux de tous,Q2484376,80.0,2012-01-01,81011708,,,
Q2878023,movie,Lone Wolf and Cub: Baby Cart at the River Styx,"['Q169672', 'Q1033891', 'Q130232']",81.0,1972-01-01,70022942,,,
Q2880615,movie,Namibia: The Struggle for Liberation,"['Q369747', 'Q93204']",161.0,2007-01-01,70074872,,,
Q2881384,movie,Balls Out: Gary the Tennis Coach,Q157443,93.0,2009-01-01,70110724,,,
Q2902179,movie,Big Bullet,"['Q959790', 'Q188473']",91.0,1996-01-01,16910932,,,
Q2903935,tv_film,The Lost Prince,Q622370,180.0,2003-01-01,60035255,,,
Q2907058,movie,Dasavathaaram,"['Q471839', 'Q846544']",188.0,2008-01-01,70102766,,,
Q2913388,movie,Richard Pryor: Live in Concert,"['Q157443', 'Q145806']",,1979-01-01,907090,,,
Q2917817,movie,In Search of a Midnight Kiss,Q860626,90.0,2007-01-01,70070318,,,
Q2917907,movie,Winnebago Man,Q93204,85.0,2009-01-01,70115866,,,
Q2918397,movie,The Bugs Bunny/Road Runner Movie,,98.0,1979-09-28,70039543,,,
Q2922709,movie,Bowling,Q157443,90.0,2012-01-01,81031846,,,
Q2925969,movie,Broken,"['Q16575965', 'Q200092']",110.0,2006-01-01,70076089,,,
Q2928022,movie,Bullet Ballet,Q130232,87.0,1998-01-01,70021594,,,
Q2928987,movie,Butterfly and Sword,Q188473,,1993-01-01,60003294,,,
Q2933985,movie,California Dreamin',Q157443,155.0,2007-01-01,70071603,,,
Q2935508,movie,Camping 2,Q157443,,2010-01-01,80202948,,,
Q2937646,movie,Captain Phillips,"['Q188473', 'Q2484376', 'Q645928', 'Q15898171', 'Q130232', 'Q2096633', 'Q52207310']",134.0,2013-09-27,70243460,,,
Q2939587,tv_film,Carmen: A Hip Hopera,"['Q842256', 'Q52162262', 'Q130232', 'Q1054574']",88.0,2001-01-01,60023855,,,
Q2944220,movie,Cinderella of the Far West,,81.0,2012-01-01,70267511,,,
Q2944359,movie,Center Stage,Q645928,126.0,1992-01-01,17078188,,,
Q2945752,movie,Lost in America,Q157443,91.0,1985-01-01,60004555,,,
Q2947163,movie,Ceux de la colline,Q93204,,2009-01-01,70120181,,,
Q2947967,tv,Under the Dome,"['Q336059', 'Q101898470', 'Q1366112', 'Q98526239']",,,70280925,,,
Q2963686,movie,Chimpanzee,"['Q1760864', 'Q93204']",78.0,2012-04-20,70216228,sjtYANrY9Uwa,,
Q2971575,movie,Pippi Longstocking,"['Q842256', 'Q2143665', 'Q319221', 'Q1361932', 'Q52207399']",76.0,1998-01-01,70034855,,,
Q2979760,movie,Clown,"['Q200092', 'Q853630']",100.0,2014-01-01,80081152,,,
Q2981321,movie,Coco,Q157443,95.0,2009-01-01,80108490,,,
Q2983171,movie,I Can't Think Straight,Q20442589,80.0,2008-01-01,70109681,,,
Q2983721,movie,House of Fury,"['Q188473', 'Q1033891']",102.0,2005-01-01,70042819,,,
Q2984371,movie,Color Me Blood Red,"['Q200092', 'Q853630']",79.0,1965-01-01,26604445,,,
Q2992240,movie,The North Star,"['Q369747', 'Q1935609', 'Q130232', 'Q1054574', 'Q842256']",108.0,1943-01-01,70050143,,,
Q2992506,movie,Snake & Crane Arts of Shaolin,"['Q188473', 'Q1033891']",93.0,1978-01-01,976065,,,
Q3003801,movie,Crossing the Line,Q93204,94.0,2006-01-01,70059636,,,
Q3005990,movie,Crystal Fairy,"['Q157443', 'Q319221', 'Q1919632']",99.0,2013-01-17,70268857,,,
Q3006129,short_film,Bearly Asleep,,,1955-01-01,,4epOnLMmoO5Y,,
Q3007211,movie,Into the Abyss,"['Q93204', 'Q586250', 'Q130232']",107.0,2011-09-08,70219767,,,
Q3008265,movie,El lugar sin límites,Q20442589,110.0,1978-01-01,70058515,,,
Q3010164,movie,Tom Yum Goong 2,"['Q188473', 'Q1033891']",103.0,2013-01-01,70299740,,,
Q3014145,movie,The Canyons,"['Q2439025', 'Q130232', 'Q599558']",99.0,2013-07-29,70271888,,,
Q3015562,movie,Dans tes rêves,Q859369,102.0,2005-01-01,80191307,,,
Q3020572,movie,Deadgirl,"['Q200092', 'Q3072049']",101.0,2008-01-01,70108200,,,
Q3024931,movie,Let It Ride,Q157443,90.0,1989-01-01,60021196,,,
Q3025493,tv,Devious Maids,"['Q23739', 'Q859369', 'Q85133165']",45.0,,,,,0422b254-db0e-4802-bfbb-7f3389cd4921
Q3028103,movie,Spring Fever,"['Q130232', 'Q20442589']",116.0,2009-05-13,70119204,,,
Q3028350,short_film,How to Fish,,7.0,1942-01-01,,RXdZFeazBnDB,,
Q3032439,movie,Divorcing Jack,Q2484376,110.0,1998-01-01,70177482,,,
Q3032586,movie,10:30 P.M. Summer,"['Q130232', 'Q52162262', 'Q959790', 'Q1054574']",85.0,1966-10-24,70070608,,,
Q3038802,movie,Dragones: destino de fuego,Q157394,86.0,2006-01-01,70092445,,,
Q3039312,movie,The King of Kong,Q93204,79.0,2007-01-01,70068647,,,
Q3040259,movie,Born to Be Wild,Q2143665,100.0,1995-01-01,60028738,,,
Q3040279,tv_film,These Old Broads,Q157443,100.0,2001-01-01,70120078,,,
Q3052100,movie,Kiss the Bride,"['Q860626', 'Q20442589']",89.0,2002-01-01,70019623,,,
Q3056828,movie,The Cyclist,Q130232,95.0,1987-01-01,70027921,,,
Q3060753,tv,Carpenter Street,Q24925,42.0,2003-11-26,70177827,,,
Q3061489,movie,Everlasting Regret,Q130232,115.0,2005-01-01,70126953,,,
Q3061599,movie,The Counselor,"['Q130232', 'Q959790', 'Q2484376']",117.0,2013-01-01,70276713,54pSRC13aZlp,,
Q3063022,tv_film,The Cutting Edge: Going for the Gold,"['Q1054574', 'Q130232']",98.0,2006-01-01,70043304,,,
Q3067092,movie,Den of Lions,Q2484376,100.0,2003-01-01,70037055,,,
Q3067513,tv,Fugget About It,"['Q3249257', 'Q4765080']",,,,,,ab0029e9-2964-463b-999c-9f1f1419b5e3
Q3068306,movie,Women in Cages,"['Q130232', 'Q2292320']",78.0,1971-01-01,60021920,,,
Q3069069,tv,Napoleon Dynamite,"['Q17113138', 'Q9335576']",,,,,,75126f6e-dc8f-41cd-a7b9-4ed31a50ed71
Q3069755,movie,Breaking the Silence,Q130232,90.0,2000-01-01,70007221,,,
Q3073136,movie,Fiza,Q130232,170.0,2000-01-01,60003290,,,
Q3074017,movie,Pinocchio in Outer Space,Q319221,71.0,1965-12-22,60027294,,,
Q3082893,movie,Street Fighter Alpha: The Animation,Q1033891,93.0,2000-08-31,70025057,,,
Q3094738,movie,Galileo,"['Q93204', 'Q130232']",145.0,1975-01-01,60032423,,,
Q3095459,movie,Undercover in Paris,Q959790,105.0,2010-01-01,80992344,,,
Q3107519,movie,Rudy,"['Q645928', 'Q130232', 'Q111278985']",114.0,1993-01-01,60002332,,,
Q3110527,movie,Summer Rental,Q860626,86.0,1985-01-01,60020074,,,
Q3113934,movie,The Lodger,"['Q200092', 'Q185867']",84.0,1944-01-01,70077109,,,
Q3128070,movie,Haseena Maan Jaayegi,,,1999-01-01,70021253,,,
Q3129910,movie,"Tuesday, After Christmas",Q130232,99.0,2010-01-01,70139535,,,
Q3129984,tv_film,Helter Skelter,"['Q208505', 'Q3072039', 'Q959790']",194.0,1976-01-01,60035918,,,
Q3133996,movie,Here and There,"['Q130232', 'Q157443']",85.0,2009-01-01,70116998,,,
Q3138878,tv,Hoarders,"['Q182415', 'Q93204']",,2009-08-17,,,,138e0d11-6fb3-4a8d-95ad-311372599e8c
Q3140346,movie,Hop,"['Q157443', 'Q130232']",106.0,2002-01-01,70002176,,,
Q3146423,movie,I'm in Love with a Church Girl,"['Q1054574', 'Q130232']",112.0,2013-10-18,70286355,,,
Q3149928,movie,Incognito,Q2297927,100.0,1958-01-01,81409482,,,
Q3163102,movie,Java Heat,Q188473,103.0,2013-04-11,70269482,,,
Q3163588,movie,"Je te tiens, tu me tiens par la barbichette","['Q130232', 'Q959790']",98.0,1979-01-01,81409497,,,
Q3174281,movie,Warriors of Heaven and Earth,"['Q319221', 'Q188473']",120.0,2003-09-23,70001226,,,
Q3178409,movie,A Haunted House,"['Q624771', 'Q622548', 'Q224700', 'Q3272147', 'Q200092']",86.0,2013-01-01,70261364,,,
Q3178485,movie,Holy Rollers,Q959790,89.0,2010-01-01,70129367,,,
Q3183000,movie,Johns,"['Q130232', 'Q20442589']",96.0,1996-01-01,657102,,,
Q3202393,short_film,Camping Out,Q157443,7.0,1934-01-01,,2OzyAM5Iyhaf,,
Q3203089,movie,Caught in the Draft,Q157443,82.0,1941-01-01,60024654,,,
Q3203968,movie,L'iceberg,Q157443,84.0,2005-09-17,70061314,,,
Q3204220,movie,The Inspector,Q130232,112.0,1962-01-01,70060438,,,
Q3204273,movie,The Intruder,"['Q157443', 'Q130232']",130.0,2004-01-01,70045263,,,
Q3205492,movie,L'étoile du nord,"['Q52162262', 'Q130232', 'Q959790']",123.0,1982-01-01,81409419,,,
Q3205507,movie,The Strange Case of Angelica,Q130232,97.0,2010-05-13,70139536,,,
Q3206606,movie,The Belle of New York,Q842256,82.0,1952-01-01,70075809,,,
Q3206893,movie,Journey to Shiloh,"['Q369747', 'Q130232', 'Q172980']",101.0,1968-01-01,70166248,,,
Q3208717,movie,Dakota,Q172980,82.0,1945-01-01,60023014,,,
Q3208750,movie,The Head,"['Q471839', 'Q200092']",96.0,1959-01-01,70026147,,,
Q3208780,movie,The Scarlet Lady,"['Q157443', 'Q859369']",87.0,1969-01-01,60028091,,,
Q3208873,movie,Hit the Deck,Q842256,112.0,1955-01-01,70090400,,,
Q3209108,short_film,Don's Fountain of Youth,Q157443,6.0,1953-01-01,,4gtQhDDUgqDU,,
Q3210402,movie,The House Where Evil Dwells,Q200092,88.0,1982-01-01,70038555,,,
Q3210561,movie,The Blood Spattered Bride,"['Q200092', 'Q2137852', 'Q20442589', 'Q52162262', 'Q2484376', 'Q185529']",100.0,1972-09-30,60001050,,,
Q3212347,movie,The River Murders,Q959790,,2011-01-01,70197444,,,
Q3213013,movie,La Séparation,Q130232,84.0,1994-01-01,948507,,,
Q3214184,movie,The Front Line,Q130232,100.0,2009-01-01,70124661,,,
Q3221902,short_film,Donald's Cousin Gus,,7.0,1939-01-01,,azswGv1PXQWZ,,
Q3222142,tv_film,The Monkey King,Q24925,,2001-03-11,60020581,,,
Q3222197,movie,One More Train to Rob,Q172980,108.0,1971-01-01,70181821,,,
Q3223532,movie,Jungle Cat,Q93204,70.0,1960-08-10,,5xT04radP7zK,,
Q3225457,movie,Little Boy Lost,"['Q130232', 'Q52162262']",95.0,1953-01-01,70153942,,,
Q3225771,movie,The Red Pony,"['Q130232', 'Q2975633', 'Q52162262']",89.0,1950-01-01,60028929,,,
Q3227795,movie,Horizons West,Q172980,81.0,1952-01-01,70140869,,,
Q3230308,movie,Legendary Weapons of China,Q3072042,109.0,1982-01-01,70059191,,,
Q3231328,movie,Riders of Destiny,"['Q842256', 'Q4836991']",53.0,1933-10-10,70067067,,,
Q3231762,movie,Treasure Buddies,Q2143665,89.0,2012-01-01,70221839,3dSFZs2TN4w7,,
Q3231795,tv,Lonely Among Us,Q24925,45.0,1987-10-31,70177869,,,
